Home_Away,MATCHUP,ACTUAL_RESULT,TEAM_ID,TEAM_ABBREVIATION,TEAM_ID_OPP,YEAR,MONTH,DAY,MATCHUP_ID,Date
Away,GSW @ NOP,,1610612740,NOP,1610612744,2024,4,12,GSWNOP,2024-04-12
Away,POR @ HOU,,1610612745,HOU,1610612757,2024,4,12,HOUPOR,2024-04-12
Home,GSW vs. NOP,,1610612744,GSW,1610612740,2024,4,12,GSWNOP,2024-04-12
Home,POR vs. HOU,,1610612757,POR,1610612745,2024,4,12,HOUPOR,2024-04-12
Away,LAC @ UTA,,1610612762,UTA,1610612746,2024,4,12,LACUTA,2024-04-12
Away,SAC @ PHX,,1610612756,PHX,1610612758,2024,4,12,PHXSAC,2024-04-12
Home,LAC vs. UTA,,1610612746,LAC,1610612762,2024,4,12,LACUTA,2024-04-12
Home,SAC vs. PHX,,1610612758,SAC,1610612756,2024,4,12,PHXSAC,2024-04-12
Away,PHI @ ORL,,1610612753,ORL,1610612755,2024,4,12,ORLPHI,2024-04-12
Away,WAS @ CHI,,1610612741,CHI,1610612764,2024,4,12,CHIWAS,2024-04-12
Home,PHI vs. ORL,,1610612755,PHI,1610612753,2024,4,12,ORLPHI,2024-04-12
Home,WAS vs. CHI,,1610612764,WAS,1610612741,2024,4,12,CHIWAS,2024-04-12
Away,BOS @ CHA,,1610612766,CHA,1610612738,2024,4,12,BOSCHA,2024-04-12
Away,CLE @ IND,,1610612754,IND,1610612739,2024,4,12,CLEIND,2024-04-12
Away,NYK @ BKN,,1610612751,BKN,1610612752,2024,4,12,BKNNYK,2024-04-12
Home,BOS vs. CHA,,1610612738,BOS,1610612766,2024,4,12,BOSCHA,2024-04-12
Home,CLE vs. IND,,1610612739,CLE,1610612754,2024,4,12,CLEIND,2024-04-12
Home,NYK vs. BKN,,1610612752,NYK,1610612751,2024,4,12,BKNNYK,2024-04-12
Away,MEM @ LAL,,1610612747,LAL,1610612763,2024,4,12,LALMEM,2024-04-12
Away,MIA @ TOR,,1610612761,TOR,1610612748,2024,4,12,MIATOR,2024-04-12
Away,MIN @ ATL,,1610612737,ATL,1610612750,2024,4,12,ATLMIN,2024-04-12
Away,OKC @ MIL,,1610612749,MIL,1610612760,2024,4,12,MILOKC,2024-04-12
Away,SAS @ DEN,,1610612743,DEN,1610612759,2024,4,12,DENSAS,2024-04-12
Home,MEM vs. LAL,,1610612763,MEM,1610612747,2024,4,12,LALMEM,2024-04-12
Home,MIA vs. TOR,,1610612748,MIA,1610612761,2024,4,12,MIATOR,2024-04-12
Home,MIN vs. ATL,,1610612750,MIN,1610612737,2024,4,12,ATLMIN,2024-04-12
Home,OKC vs. MIL,,1610612760,OKC,1610612749,2024,4,12,MILOKC,2024-04-12
Home,SAS vs. DEN,,1610612759,SAS,1610612743,2024,4,12,DENSAS,2024-04-12
Away,DAL @ DET,,1610612765,DET,1610612742,2024,4,12,DALDET,2024-04-12
Home,DAL vs. DET,,1610612742,DAL,1610612765,2024,4,12,DALDET,2024-04-12
Away,PHX @ MIN,,1610612750,MIN,1610612756,2024,4,5,MINPHX,2024-04-05
Home,PHX vs. MIN,,1610612756,PHX,1610612750,2024,4,5,MINPHX,2024-04-05
Away,LAC @ UTA,,1610612762,UTA,1610612746,2024,4,5,LACUTA,2024-04-05
Home,LAC vs. UTA,,1610612746,LAC,1610612762,2024,4,5,LACUTA,2024-04-05
Away,CHA @ ORL,,1610612753,ORL,1610612766,2024,4,5,CHAORL,2024-04-05
Away,IND @ OKC,,1610612760,OKC,1610612754,2024,4,5,INDOKC,2024-04-05
Away,WAS @ POR,,1610612757,POR,1610612764,2024,4,5,PORWAS,2024-04-05
Home,CHA vs. ORL,,1610612766,CHA,1610612753,2024,4,5,CHAORL,2024-04-05
Home,IND vs. OKC,,1610612754,IND,1610612760,2024,4,5,INDOKC,2024-04-05
Home,WAS vs. POR,,1610612764,WAS,1610612757,2024,4,5,PORWAS,2024-04-05
Away,BOS @ SAC,,1610612758,SAC,1610612738,2024,4,5,BOSSAC,2024-04-05
Home,BOS vs. SAC,,1610612738,BOS,1610612758,2024,4,5,BOSSAC,2024-04-05
Away,CHI @ NYK,,1610612752,NYK,1610612741,2024,4,5,CHINYK,2024-04-05
Away,HOU @ MIA,,1610612748,MIA,1610612745,2024,4,5,HOUMIA,2024-04-05
Away,MEM @ DET,,1610612765,DET,1610612763,2024,4,5,DETMEM,2024-04-05
Away,MIL @ TOR,,1610612761,TOR,1610612749,2024,4,5,MILTOR,2024-04-05
Away,NOP @ SAS,,1610612759,SAS,1610612740,2024,4,5,NOPSAS,2024-04-05
Home,CHI vs. NYK,,1610612741,CHI,1610612752,2024,4,5,CHINYK,2024-04-05
Home,HOU vs. MIA,,1610612745,HOU,1610612748,2024,4,5,HOUMIA,2024-04-05
Home,MEM vs. DET,,1610612763,MEM,1610612765,2024,4,5,DETMEM,2024-04-05
Home,MIL vs. TOR,,1610612749,MIL,1610612761,2024,4,5,MILTOR,2024-04-05
Home,NOP vs. SAS,,1610612740,NOP,1610612759,2024,4,5,NOPSAS,2024-04-05
Away,DAL @ ATL,,1610612737,ATL,1610612742,2024,4,5,ATLDAL,2024-04-05
Home,DAL vs. ATL,,1610612742,DAL,1610612737,2024,4,5,ATLDAL,2024-04-05
Away,PHX @ DEN,,1610612743,DEN,1610612756,2023,12,1,DENPHX,2023-12-01
Home,PHX vs. DEN,,1610612756,PHX,1610612743,2023,12,1,DENPHX,2023-12-01
Away,ORL @ WAS,,1610612764,WAS,1610612753,2023,12,1,ORLWAS,2023-12-01
Home,ORL vs. WAS,,1610612753,ORL,1610612764,2023,12,1,ORLWAS,2023-12-01
Away,BOS @ PHI,,1610612755,PHI,1610612738,2023,12,1,BOSPHI,2023-12-01
Away,DAL @ MEM,,1610612763,MEM,1610612742,2023,12,1,DALMEM,2023-12-01
Away,TOR @ NYK,,1610612752,NYK,1610612761,2023,12,1,NYKTOR,2023-12-01
Home,BOS vs. PHI,,1610612738,BOS,1610612755,2023,12,1,BOSPHI,2023-12-01
Home,DAL vs. MEM,,1610612742,DAL,1610612763,2023,12,1,DALMEM,2023-12-01
Home,TOR vs. NYK,,1610612761,TOR,1610612752,2023,12,1,NYKTOR,2023-12-01
Away,NOP @ SAS,,1610612759,SAS,1610612740,2023,12,1,NOPSAS,2023-12-01
Home,NOP vs. SAS,,1610612740,NOP,1610612759,2023,12,1,NOPSAS,2023-12-01
Away,PHX @ NYK,,1610612752,NYK,1610612756,2023,12,15,NYKPHX,2023-12-15
Home,PHX vs. NYK,,1610612756,PHX,1610612752,2023,12,15,NYKPHX,2023-12-15
Away,CHA @ NOP,,1610612740,NOP,1610612766,2023,12,15,CHANOP,2023-12-15
Away,PHI @ DET,,1610612765,DET,1610612755,2023,12,15,DETPHI,2023-12-15
Away,WAS @ IND,,1610612754,IND,1610612764,2023,12,15,INDWAS,2023-12-15
Home,CHA vs. NOP,,1610612766,CHA,1610612740,2023,12,15,CHANOP,2023-12-15
Home,PHI vs. DET,,1610612755,PHI,1610612765,2023,12,15,DETPHI,2023-12-15
Home,WAS vs. IND,,1610612764,WAS,1610612754,2023,12,15,INDWAS,2023-12-15
Away,BOS @ ORL,,1610612753,ORL,1610612738,2023,12,15,BOSORL,2023-12-15
Away,SAS @ LAL,,1610612747,LAL,1610612759,2023,12,15,LALSAS,2023-12-15
Away,TOR @ ATL,,1610612737,ATL,1610612761,2023,12,15,ATLTOR,2023-12-15
Home,BOS vs. ORL,,1610612738,BOS,1610612753,2023,12,15,BOSORL,2023-12-15
Home,SAS vs. LAL,,1610612759,SAS,1610612747,2023,12,15,LALSAS,2023-12-15
Home,TOR vs. ATL,,1610612761,TOR,1610612737,2023,12,15,ATLTOR,2023-12-15
Away,MEM @ HOU,,1610612745,HOU,1610612763,2023,12,15,HOUMEM,2023-12-15
Home,MEM vs. HOU,,1610612763,MEM,1610612745,2023,12,15,HOUMEM,2023-12-15
Away,GSW @ WAS,,1610612764,WAS,1610612744,2023,12,22,GSWWAS,2023-12-22
Away,SAC @ PHX,,1610612756,PHX,1610612758,2023,12,22,PHXSAC,2023-12-22
Home,GSW vs. WAS,,1610612744,GSW,1610612764,2023,12,22,GSWWAS,2023-12-22
Home,SAC vs. PHX,,1610612758,SAC,1610612756,2023,12,22,PHXSAC,2023-12-22
Away,BKN @ DEN,,1610612743,DEN,1610612751,2023,12,22,BKNDEN,2023-12-22
Home,BKN vs. DEN,,1610612751,BKN,1610612743,2023,12,22,BKNDEN,2023-12-22
Away,PHI @ TOR,,1610612761,TOR,1610612755,2023,12,22,PHITOR,2023-12-22
Home,PHI vs. TOR,,1610612755,PHI,1610612761,2023,12,22,PHITOR,2023-12-22
Away,HOU @ DAL,,1610612742,DAL,1610612745,2023,12,22,DALHOU,2023-12-22
Away,MIA @ ATL,,1610612737,ATL,1610612748,2023,12,22,ATLMIA,2023-12-22
Home,HOU vs. DAL,,1610612745,HOU,1610612742,2023,12,22,DALHOU,2023-12-22
Home,MIA vs. ATL,,1610612748,MIA,1610612737,2023,12,22,ATLMIA,2023-12-22
Away,POR @ SAS,,1610612759,SAS,1610612757,2023,12,29,PORSAS,2023-12-29
Home,POR vs. SAS,,1610612757,POR,1610612759,2023,12,29,PORSAS,2023-12-29
Away,LAC @ MEM,,1610612763,MEM,1610612746,2023,12,29,LACMEM,2023-12-29
Home,LAC vs. MEM,,1610612746,LAC,1610612763,2023,12,29,LACMEM,2023-12-29
Away,ORL @ NYK,,1610612752,NYK,1610612753,2023,12,29,NYKORL,2023-12-29
Away,WAS @ BKN,,1610612751,BKN,1610612764,2023,12,29,BKNWAS,2023-12-29
Home,ORL vs. NYK,,1610612753,ORL,1610612752,2023,12,29,NYKORL,2023-12-29
Home,WAS vs. BKN,,1610612764,WAS,1610612751,2023,12,29,BKNWAS,2023-12-29
Away,ATL @ SAC,,1610612758,SAC,1610612737,2023,12,29,ATLSAC,2023-12-29
Away,BOS @ TOR,,1610612761,TOR,1610612738,2023,12,29,BOSTOR,2023-12-29
Away,CLE @ MIL,,1610612749,MIL,1610612739,2023,12,29,CLEMIL,2023-12-29
Home,ATL vs. SAC,,1610612737,ATL,1610612758,2023,12,29,ATLSAC,2023-12-29
Home,BOS vs. TOR,,1610612738,BOS,1610612761,2023,12,29,BOSTOR,2023-12-29
Home,CLE vs. MIL,,1610612739,CLE,1610612749,2023,12,29,CLEMIL,2023-12-29
Away,HOU @ PHI,,1610612755,PHI,1610612745,2023,12,29,HOUPHI,2023-12-29
Home,HOU vs. PHI,,1610612745,HOU,1610612755,2023,12,29,HOUPHI,2023-12-29
Away,DEN @ OKC,,1610612760,OKC,1610612743,2023,12,29,DENOKC,2023-12-29
Away,PHX @ CHA,,1610612766,CHA,1610612756,2023,12,29,CHAPHX,2023-12-29
Home,DEN vs. OKC,,1610612743,DEN,1610612760,2023,12,29,DENOKC,2023-12-29
Home,PHX vs. CHA,,1610612756,PHX,1610612766,2023,12,29,CHAPHX,2023-12-29
Away,DET @ LAC,,1610612746,LAC,1610612765,2024,2,2,DETLAC,2024-02-02
Away,WAS @ MIA,,1610612748,MIA,1610612764,2024,2,2,MIAWAS,2024-02-02
Home,DET vs. LAC,,1610612765,DET,1610612746,2024,2,2,DETLAC,2024-02-02
Home,WAS vs. MIA,,1610612764,WAS,1610612748,2024,2,2,MIAWAS,2024-02-02
Away,ATL @ PHX,,1610612756,PHX,1610612737,2024,2,2,ATLPHX,2024-02-02
Away,IND @ SAC,,1610612758,SAC,1610612754,2024,2,2,INDSAC,2024-02-02
Home,ATL vs. PHX,,1610612737,ATL,1610612756,2024,2,2,ATLPHX,2024-02-02
Home,IND vs. SAC,,1610612754,IND,1610612758,2024,2,2,INDSAC,2024-02-02
Away,HOU @ TOR,,1610612761,TOR,1610612745,2024,2,2,HOUTOR,2024-02-02
Away,MEM @ GSW,,1610612744,GSW,1610612763,2024,2,2,GSWMEM,2024-02-02
Away,MIN @ ORL,,1610612753,ORL,1610612750,2024,2,2,MINORL,2024-02-02
Away,OKC @ CHA,,1610612766,CHA,1610612760,2024,2,2,CHAOKC,2024-02-02
Away,SAS @ NOP,,1610612740,NOP,1610612759,2024,2,2,NOPSAS,2024-02-02
Home,HOU vs. TOR,,1610612745,HOU,1610612761,2024,2,2,HOUTOR,2024-02-02
Home,MEM vs. GSW,,1610612763,MEM,1610612744,2024,2,2,GSWMEM,2024-02-02
Home,MIN vs. ORL,,1610612750,MIN,1610612753,2024,2,2,MINORL,2024-02-02
Home,OKC vs. CHA,,1610612760,OKC,1610612766,2024,2,2,CHAOKC,2024-02-02
Home,SAS vs. NOP,,1610612759,SAS,1610612740,2024,2,2,NOPSAS,2024-02-02
Away,DEN @ POR,,1610612757,POR,1610612743,2024,2,2,DENPOR,2024-02-02
Home,DEN vs. POR,,1610612743,DEN,1610612757,2024,2,2,DENPOR,2024-02-02
Away,GSW @ CHA,,1610612766,CHA,1610612744,2024,2,23,CHAGSW,2024-02-23
Away,NOP @ MIA,,1610612748,MIA,1610612740,2024,2,23,MIANOP,2024-02-23
Away,POR @ DEN,,1610612743,DEN,1610612757,2024,2,23,DENPOR,2024-02-23
Home,GSW vs. CHA,,1610612744,GSW,1610612766,2024,2,23,CHAGSW,2024-02-23
Home,NOP vs. MIA,,1610612740,NOP,1610612748,2024,2,23,MIANOP,2024-02-23
Home,POR vs. DEN,,1610612757,POR,1610612743,2024,2,23,DENPOR,2024-02-23
Away,LAL @ SAS,,1610612759,SAS,1610612747,2024,2,23,LALSAS,2024-02-23
Home,LAL vs. SAS,,1610612747,LAL,1610612759,2024,2,23,LALSAS,2024-02-23
Away,ATL @ TOR,,1610612761,TOR,1610612737,2024,2,23,ATLTOR,2024-02-23
Away,PHI @ CLE,,1610612739,CLE,1610612755,2024,2,23,CLEPHI,2024-02-23
Home,ATL vs. TOR,,1610612737,ATL,1610612761,2024,2,23,ATLTOR,2024-02-23
Home,PHI vs. CLE,,1610612755,PHI,1610612739,2024,2,23,CLEPHI,2024-02-23
Away,HOU @ PHX,,1610612756,PHX,1610612745,2024,2,23,HOUPHX,2024-02-23
Away,MEM @ LAC,,1610612746,LAC,1610612763,2024,2,23,LACMEM,2024-02-23
Away,MIN @ MIL,,1610612749,MIL,1610612750,2024,2,23,MILMIN,2024-02-23
Away,OKC @ WAS,,1610612764,WAS,1610612760,2024,2,23,OKCWAS,2024-02-23
Home,HOU vs. PHX,,1610612745,HOU,1610612756,2024,2,23,HOUPHX,2024-02-23
Home,MEM vs. LAC,,1610612763,MEM,1610612746,2024,2,23,LACMEM,2024-02-23
Home,MIN vs. MIL,,1610612750,MIN,1610612749,2024,2,23,MILMIN,2024-02-23
Home,OKC vs. WAS,,1610612760,OKC,1610612764,2024,2,23,OKCWAS,2024-02-23
Away,SAC @ DEN,,1610612743,DEN,1610612758,2024,2,9,DENSAC,2024-02-09
Home,SAC vs. DEN,,1610612758,SAC,1610612743,2024,2,9,DENSAC,2024-02-09
Away,LAL @ NOP,,1610612740,NOP,1610612747,2024,2,9,LALNOP,2024-02-09
Home,LAL vs. NOP,,1610612747,LAL,1610612740,2024,2,9,LALNOP,2024-02-09
Away,PHI @ ATL,,1610612737,ATL,1610612755,2024,2,9,ATLPHI,2024-02-09
Home,PHI vs. ATL,,1610612755,PHI,1610612737,2024,2,9,ATLPHI,2024-02-09
Away,BOS @ WAS,,1610612764,WAS,1610612738,2024,2,9,BOSWAS,2024-02-09
Away,TOR @ HOU,,1610612745,HOU,1610612761,2024,2,9,HOUTOR,2024-02-09
Home,BOS vs. WAS,,1610612738,BOS,1610612764,2024,2,9,BOSWAS,2024-02-09
Home,TOR vs. HOU,,1610612761,TOR,1610612745,2024,2,9,HOUTOR,2024-02-09
Away,MIL @ CHA,,1610612766,CHA,1610612749,2024,2,9,CHAMIL,2024-02-09
Home,MIL vs. CHA,,1610612749,MIL,1610612766,2024,2,9,CHAMIL,2024-02-09
Away,SAS @ CHA,,1610612766,CHA,1610612759,2024,1,12,CHASAS,2024-01-12
Home,SAS vs. CHA,,1610612759,SAS,1610612766,2024,1,12,CHASAS,2024-01-12
Away,PHI @ SAC,,1610612758,SAC,1610612755,2024,1,12,PHISAC,2024-01-12
Home,PHI vs. SAC,,1610612755,PHI,1610612758,2024,1,12,PHISAC,2024-01-12
Away,ATL @ IND,,1610612754,IND,1610612737,2024,1,12,ATLIND,2024-01-12
Away,DET @ HOU,,1610612745,HOU,1610612765,2024,1,12,DETHOU,2024-01-12
Home,ATL vs. IND,,1610612737,ATL,1610612754,2024,1,12,ATLIND,2024-01-12
Home,DET vs. HOU,,1610612765,DET,1610612745,2024,1,12,DETHOU,2024-01-12
Away,CHI @ GSW,,1610612744,GSW,1610612741,2024,1,12,CHIGSW,2024-01-12
Away,MEM @ LAC,,1610612746,LAC,1610612763,2024,1,12,LACMEM,2024-01-12
Away,MIA @ ORL,,1610612753,ORL,1610612748,2024,1,12,MIAORL,2024-01-12
Away,MIN @ POR,,1610612757,POR,1610612750,2024,1,12,MINPOR,2024-01-12
Home,CHI vs. GSW,,1610612741,CHI,1610612744,2024,1,12,CHIGSW,2024-01-12
Home,MEM vs. LAC,,1610612763,MEM,1610612746,2024,1,12,LACMEM,2024-01-12
Home,MIA vs. ORL,,1610612748,MIA,1610612753,2024,1,12,MIAORL,2024-01-12
Home,MIN vs. POR,,1610612750,MIN,1610612757,2024,1,12,MINPOR,2024-01-12
Away,DEN @ NOP,,1610612740,NOP,1610612743,2024,1,12,DENNOP,2024-01-12
Home,DEN vs. NOP,,1610612743,DEN,1610612740,2024,1,12,DENNOP,2024-01-12
Away,UTA @ TOR,,1610612761,TOR,1610612762,2024,1,12,TORUTA,2024-01-12
Home,UTA vs. TOR,,1610612762,UTA,1610612761,2024,1,12,TORUTA,2024-01-12
Away,GSW @ DAL,,1610612742,DAL,1610612744,2024,1,19,DALGSW,2024-01-19
Away,POR @ IND,,1610612754,IND,1610612757,2024,1,19,INDPOR,2024-01-19
Home,GSW vs. DAL,,1610612744,GSW,1610612742,2024,1,19,DALGSW,2024-01-19
Home,POR vs. IND,,1610612757,POR,1610612754,2024,1,19,INDPOR,2024-01-19
Away,LAL @ BKN,,1610612751,BKN,1610612747,2024,1,19,BKNLAL,2024-01-19
Home,LAL vs. BKN,,1610612747,LAL,1610612751,2024,1,19,BKNLAL,2024-01-19
Away,CHA @ SAS,,1610612759,SAS,1610612766,2024,1,19,CHASAS,2024-01-19
Away,ORL @ PHI,,1610612755,PHI,1610612753,2024,1,19,ORLPHI,2024-01-19
Home,CHA vs. SAS,,1610612766,CHA,1610612759,2024,1,19,CHASAS,2024-01-19
Home,ORL vs. PHI,,1610612753,ORL,1610612755,2024,1,19,ORLPHI,2024-01-19
Away,BOS @ DEN,,1610612743,DEN,1610612738,2024,1,19,BOSDEN,2024-01-19
Home,BOS vs. DEN,,1610612738,BOS,1610612743,2024,1,19,BOSDEN,2024-01-19
Away,MIA @ ATL,,1610612737,ATL,1610612748,2024,1,19,ATLMIA,2024-01-19
Away,NOP @ PHX,,1610612756,PHX,1610612740,2024,1,19,NOPPHX,2024-01-19
Home,MIA vs. ATL,,1610612748,MIA,1610612737,2024,1,19,ATLMIA,2024-01-19
Home,NOP vs. PHX,,1610612740,NOP,1610612756,2024,1,19,NOPPHX,2024-01-19
Away,ATL @ DAL,,1610612742,DAL,1610612737,2024,1,26,ATLDAL,2024-01-26
Away,CHA @ HOU,,1610612745,HOU,1610612766,2024,1,26,CHAHOU,2024-01-26
Away,IND @ PHX,,1610612756,PHX,1610612754,2024,1,26,INDPHX,2024-01-26
Home,ATL vs. DAL,,1610612737,ATL,1610612742,2024,1,26,ATLDAL,2024-01-26
Home,CHA vs. HOU,,1610612766,CHA,1610612745,2024,1,26,CHAHOU,2024-01-26
Home,IND vs. PHX,,1610612754,IND,1610612756,2024,1,26,INDPHX,2024-01-26
Away,TOR @ LAC,,1610612746,LAC,1610612761,2024,1,26,LACTOR,2024-01-26
Home,TOR vs. LAC,,1610612761,TOR,1610612746,2024,1,26,LACTOR,2024-01-26
Away,MEM @ ORL,,1610612753,ORL,1610612763,2024,1,26,MEMORL,2024-01-26
Away,MIL @ CLE,,1610612739,CLE,1610612749,2024,1,26,CLEMIL,2024-01-26
Away,NOP @ OKC,,1610612760,OKC,1610612740,2024,1,26,NOPOKC,2024-01-26
Home,MEM vs. ORL,,1610612763,MEM,1610612753,2024,1,26,MEMORL,2024-01-26
Home,MIL vs. CLE,,1610612749,MIL,1610612739,2024,1,26,CLEMIL,2024-01-26
Home,NOP vs. OKC,,1610612740,NOP,1610612760,2024,1,26,NOPOKC,2024-01-26
Away,SAS @ POR,,1610612757,POR,1610612759,2024,1,26,PORSAS,2024-01-26
Home,SAS vs. POR,,1610612759,SAS,1610612757,2024,1,26,PORSAS,2024-01-26
Away,GSW @ DET,,1610612765,DET,1610612744,2024,1,5,DETGSW,2024-01-05
Away,LAL @ MEM,,1610612763,MEM,1610612747,2024,1,5,LALMEM,2024-01-05
Away,SAC @ TOR,,1610612761,TOR,1610612758,2024,1,5,SACTOR,2024-01-05
Home,GSW vs. DET,,1610612744,GSW,1610612765,2024,1,5,DETGSW,2024-01-05
Home,LAL vs. MEM,,1610612747,LAL,1610612763,2024,1,5,LALMEM,2024-01-05
Home,SAC vs. TOR,,1610612758,SAC,1610612761,2024,1,5,SACTOR,2024-01-05
Away,BOS @ UTA,,1610612762,UTA,1610612738,2024,1,5,BOSUTA,2024-01-05
Away,IND @ ATL,,1610612737,ATL,1610612754,2024,1,5,ATLIND,2024-01-05
Home,BOS vs. UTA,,1610612738,BOS,1610612762,2024,1,5,BOSUTA,2024-01-05
Home,IND vs. ATL,,1610612754,IND,1610612737,2024,1,5,ATLIND,2024-01-05
Away,BKN @ OKC,,1610612760,OKC,1610612751,2024,1,5,BKNOKC,2024-01-05
Away,CLE @ WAS,,1610612764,WAS,1610612739,2024,1,5,CLEWAS,2024-01-05
Away,PHI @ NYK,,1610612752,NYK,1610612755,2024,1,5,NYKPHI,2024-01-05
Home,BKN vs. OKC,,1610612751,BKN,1610612760,2024,1,5,BKNOKC,2024-01-05
Home,CLE vs. WAS,,1610612739,CLE,1610612764,2024,1,5,CLEWAS,2024-01-05
Home,PHI vs. NYK,,1610612755,PHI,1610612752,2024,1,5,NYKPHI,2024-01-05
Away,CHI @ CHA,,1610612766,CHA,1610612741,2024,1,5,CHACHI,2024-01-05
Away,HOU @ MIN,,1610612750,MIN,1610612745,2024,1,5,HOUMIN,2024-01-05
Away,NOP @ LAC,,1610612746,LAC,1610612740,2024,1,5,LACNOP,2024-01-05
Home,CHI vs. CHA,,1610612741,CHI,1610612766,2024,1,5,CHACHI,2024-01-05
Home,HOU vs. MIN,,1610612745,HOU,1610612750,2024,1,5,HOUMIN,2024-01-05
Home,NOP vs. LAC,,1610612740,NOP,1610612746,2024,1,5,LACNOP,2024-01-05
Away,DAL @ POR,,1610612757,POR,1610612742,2024,1,5,DALPOR,2024-01-05
Home,DAL vs. POR,,1610612742,DAL,1610612757,2024,1,5,DALPOR,2024-01-05
Away,DEN @ ORL,,1610612753,ORL,1610612743,2024,1,5,DENORL,2024-01-05
Away,PHX @ MIA,,1610612748,MIA,1610612756,2024,1,5,MIAPHX,2024-01-05
Home,DEN vs. ORL,,1610612743,DEN,1610612753,2024,1,5,DENORL,2024-01-05
Home,PHX vs. MIA,,1610612756,PHX,1610612748,2024,1,5,MIAPHX,2024-01-05
Away,CHI @ MIL,,1610612749,MIL,1610612741,2024,3,1,CHIMIL,2024-03-01
Home,CHI vs. MIL,,1610612741,CHI,1610612749,2024,3,1,CHIMIL,2024-03-01
Away,LAC @ WAS,,1610612764,WAS,1610612746,2024,3,1,LACWAS,2024-03-01
Home,LAC vs. WAS,,1610612746,LAC,1610612764,2024,3,1,LACWAS,2024-03-01
Away,DET @ CLE,,1610612739,CLE,1610612765,2024,3,1,CLEDET,2024-03-01
Away,PHI @ CHA,,1610612766,CHA,1610612755,2024,3,1,CHAPHI,2024-03-01
Home,DET vs. CLE,,1610612765,DET,1610612739,2024,3,1,CLEDET,2024-03-01
Home,PHI vs. CHA,,1610612755,PHI,1610612766,2024,3,1,CHAPHI,2024-03-01
Away,BOS @ DAL,,1610612742,DAL,1610612738,2024,3,1,BOSDAL,2024-03-01
Away,TOR @ GSW,,1610612744,GSW,1610612761,2024,3,1,GSWTOR,2024-03-01
Home,BOS vs. DAL,,1610612738,BOS,1610612742,2024,3,1,BOSDAL,2024-03-01
Home,TOR vs. GSW,,1610612761,TOR,1610612744,2024,3,1,GSWTOR,2024-03-01
Away,MEM @ POR,,1610612757,POR,1610612763,2024,3,1,MEMPOR,2024-03-01
Away,MIN @ SAC,,1610612758,SAC,1610612750,2024,3,1,MINSAC,2024-03-01
Away,NOP @ IND,,1610612754,IND,1610612740,2024,3,1,INDNOP,2024-03-01
Home,MEM vs. POR,,1610612763,MEM,1610612757,2024,3,1,MEMPOR,2024-03-01
Home,MIN vs. SAC,,1610612750,MIN,1610612758,2024,3,1,MINSAC,2024-03-01
Home,NOP vs. IND,,1610612740,NOP,1610612754,2024,3,1,INDNOP,2024-03-01
Away,CHA @ PHX,,1610612756,PHX,1610612766,2024,3,15,CHAPHX,2024-03-15
Away,DET @ MIA,,1610612748,MIA,1610612765,2024,3,15,DETMIA,2024-03-15
Home,CHA vs. PHX,,1610612766,CHA,1610612756,2024,3,15,CHAPHX,2024-03-15
Home,DET vs. MIA,,1610612765,DET,1610612748,2024,3,15,DETMIA,2024-03-15
Away,TOR @ ORL,,1610612753,ORL,1610612761,2024,3,15,ORLTOR,2024-03-15
Home,TOR vs. ORL,,1610612761,TOR,1610612753,2024,3,15,ORLTOR,2024-03-15
Away,NOP @ LAC,,1610612746,LAC,1610612740,2024,3,15,LACNOP,2024-03-15
Home,NOP vs. LAC,,1610612740,NOP,1610612746,2024,3,15,LACNOP,2024-03-15
Away,SAS @ DEN,,1610612743,DEN,1610612759,2024,3,15,DENSAS,2024-03-15
Home,SAS vs. DEN,,1610612759,SAS,1610612743,2024,3,15,DENSAS,2024-03-15
Away,UTA @ ATL,,1610612737,ATL,1610612762,2024,3,15,ATLUTA,2024-03-15
Home,UTA vs. ATL,,1610612762,UTA,1610612737,2024,3,15,ATLUTA,2024-03-15
Away,GSW @ IND,,1610612754,IND,1610612744,2024,3,22,GSWIND,2024-03-22
Away,POR @ LAC,,1610612746,LAC,1610612757,2024,3,22,LACPOR,2024-03-22
Home,GSW vs. IND,,1610612744,GSW,1610612754,2024,3,22,GSWIND,2024-03-22
Home,POR vs. LAC,,1610612757,POR,1610612746,2024,3,22,LACPOR,2024-03-22
Away,LAL @ PHI,,1610612755,PHI,1610612747,2024,3,22,LALPHI,2024-03-22
Home,LAL vs. PHI,,1610612747,LAL,1610612755,2024,3,22,LALPHI,2024-03-22
Away,DET @ BOS,,1610612738,BOS,1610612765,2024,3,22,BOSDET,2024-03-22
Away,TOR @ OKC,,1610612760,OKC,1610612761,2024,3,22,OKCTOR,2024-03-22
Home,DET vs. BOS,,1610612765,DET,1610612738,2024,3,22,BOSDET,2024-03-22
Home,TOR vs. OKC,,1610612761,TOR,1610612760,2024,3,22,OKCTOR,2024-03-22
Away,MIA @ NOP,,1610612740,NOP,1610612748,2024,3,22,MIANOP,2024-03-22
Away,MIN @ CLE,,1610612739,CLE,1610612750,2024,3,22,CLEMIN,2024-03-22
Away,SAS @ MEM,,1610612763,MEM,1610612759,2024,3,22,MEMSAS,2024-03-22
Home,MIA vs. NOP,,1610612748,MIA,1610612740,2024,3,22,MIANOP,2024-03-22
Home,MIN vs. CLE,,1610612750,MIN,1610612739,2024,3,22,CLEMIN,2024-03-22
